,Date,Close,MA_10_days,hist_vol_10_days,MA_30_days,hist_vol_30_days,MA_60_days,hist_vol_60_days,MA_120_days,hist_vol_120_days,Return,trading_sim
10,2003-08-07,98.0,-0.007917444459315722,0.1700188626612976,0.002543871862679751,0.16257731036137238,0.00903468458800769,0.15935627678685022,0.020156197889921238,0.18702324421417976,1.0517601241979868,96.29870812235735
11,2003-08-08,98.279999,-0.03118870511856492,0.13977066247690415,-0.002792377600048733,0.1582600734332323,0.01034882114654913,0.1593241964079427,0.018227226804853162,0.1855421645975373,0.28571326530613117,96.57384630578136
12,2003-08-11,98.650002,-0.019352552763125634,0.14217212094012474,0.005337090584242495,0.1548455866873445,0.009668666857213152,0.159019803667359,0.01942134760423218,0.1853420393075635,0.376478432809102,96.93742600885683
13,2003-08-12,99.550003,0.002393759684169358,0.14944969136159117,0.010305343241093454,0.15688421139435918,0.012739952841449971,0.15981967083940452,0.021949465517472518,0.18495369937180065,0.9123172648288547,97.82180288241634
14,2003-08-13,99.040001,-0.001922289356421291,0.15136879941916506,0.0027318751981754204,0.1556031372142351,0.017645797284657375,0.15201533034117692,0.019943296963583892,0.18475793183877673,-0.5123073677858136,97.3206545789488
15,2003-08-14,99.309998,-0.0012782854470213684,0.1515653142680941,-0.0024453388664574926,0.15139060739685353,0.01890922246281383,0.15190572706697536,0.022464175817472162,0.18297110443347533,0.27261409256245095,97.58596439830504
16,2003-08-15,99.620003,0.017787213967917485,0.14380443906310011,0.004695078938731112,0.14849618685655067,0.019190693470234242,0.1519471437234779,0.021823019881767828,0.18273843866081754,0.31215890267162205,97.8905876739323
17,2003-08-18,100.480003,0.031432551713924874,0.14833174950594755,-0.0011572713906508646,0.13913081916953024,0.018850690574565024,0.15165642890124592,0.024900588351521966,0.18151903005859693,0.863280439772729,98.73565796969993
18,2003-08-19,100.860001,0.07146671427077057,0.07034088703999467,-0.0015192733857747236,0.1389512010494378,0.019312682703321305,0.15173998817302695,0.023663232717062152,0.18076213612901093,0.3781827116386527,99.109059158364
19,2003-08-20,100.449997,0.05580724321102214,0.08177934541867428,-0.0006843972518641185,0.1384774860664003,0.013647172065158102,0.14832907105385637,0.022248909160941983,0.18078390582154272,-0.4065080269035515,98.70617287749667
20,2003-08-21,100.769997,0.04424730763035529,0.0720497121780628,0.007775895518402468,0.1333281511389664,0.013740951186011915,0.1483509189384187,0.023937839290044286,0.18008599949690954,0.31856646048482595,99.02061763871255
21,2003-08-22,99.769997,0.02388632337609328,0.09638277118153747,-0.0024868918192352614,0.13388610320749142,0.011794581478342822,0.149847006335804,0.024743528288506508,0.17904080363335922,-0.9923588664987215,99.02061763871255
22,2003-08-25,99.93,0.02046492046525968,0.09557598455219736,-0.004219316593431881,0.13315084968776006,0.008009903652527848,0.14649417699763442,0.023841172859535766,0.17875959881774653,0.16037186008937,99.02061763871255
23,2003-08-26,100.110001,0.008904854040796464,0.08540067699957013,-0.002110067902950037,0.13315239874704274,0.007396695230120561,0.14632695167424983,0.02519358177330389,0.17817047571516134,0.18012708896226748,99.02061763871255
24,2003-08-27,100.139999,0.01753399380839673,0.07939538855387086,0.0011637872189202403,0.13203162465462334,0.006391076351166697,0.14613091633150302,0.0243251143499035,0.17801260036481312,0.029965038158374924,99.02061763871255
25,2003-08-28,100.760002,0.02301044927610544,0.08316313021161739,0.012003733036019655,0.1258391371608564,0.004234981055304181,0.14375052658698265,0.028355771227230993,0.1740831311098637,0.6191362154896796,99.02061763871255
26,2003-08-29,101.440002,0.028740054589719028,0.08707105098369586,0.010164631890671209,0.12396137674066701,0.004710348444712348,0.14404629181161221,0.03055339368967638,0.17338745123317612,0.6748709671522413,99.02061763871255
27,2003-09-02,102.800003,0.03623618290729258,0.0996874246206244,0.023793159377113515,0.12281968413737433,0.009271424802587469,0.14620658166800315,0.03143096807289932,0.17403834230335935,1.3406949656803002,99.02061763871255
28,2003-09-03,103.360001,0.038868134273515535,0.10072429699745802,0.021897571668097155,0.12134466893240604,0.013414699682265238,0.14477592163688044,0.02765726820531872,0.16773365036796528,0.5447451202895248,99.02061763871255
29,2003-09-04,103.410004,0.046102184553966766,0.09489137009363365,0.021780125988942606,0.12135708304104513,0.010863398875470495,0.14347839384887495,0.027296020751823833,0.16772957594775728,0.04837751501183263,99.02061763871255
30,2003-09-05,102.830002,0.0321244417624985,0.10402806077315581,0.02281810164451269,0.12022674487630462,0.006590945866996803,0.1425621679219222,0.02244933081841828,0.1625009728204883,-0.5608761024707087,98.46523465785812
31,2003-09-08,103.68,0.0610243477779511,0.08332602126834092,0.017907322011826498,0.1121837754718871,0.007952484560606422,0.14336179991115258,0.02276315959416125,0.16267468040479857,0.8266050602624864,99.2791532701393
32,2003-09-09,103.0,0.04803474852812276,0.09827387518407178,0.016382372076752274,0.1135636184990929,0.008987228494833981,0.14230112768318004,0.0208811733884877,0.1628304799544189,-0.6558641975308754,98.62801684822865
33,2003-09-10,101.959999,0.029067776874302387,0.11864101899037967,0.013455463533089405,0.11703311233044712,0.0007796019321840793,0.13751383799439365,0.019253216712264567,0.16367006093385875,-1.0097097087378715,97.63216018657647
34,2003-09-11,102.260002,0.033256161025830414,0.1184264982305701,0.016289288492601958,0.11676378247315321,0.0015569341206577321,0.13764111957467332,0.017380253427507195,0.16203828010158128,0.29423597777791244,97.91942912772714
35,2003-09-12,102.449997,0.02640466274993473,0.11622728560497225,0.01604560885967294,0.11672717333501399,0.002282391617984616,0.13767211524067385,0.022096823561376704,0.15380827917235115,0.18579600653636508,98.10135951666966
36,2003-09-15,102.089996,0.010139409469813261,0.11510633485803046,0.0188888926758166,0.11376671561561687,0.005419716260621426,0.13405927677579066,0.020370622717265224,0.1535085478696489,-0.35139190877672144,97.75663927692813
37,2003-09-16,103.580002,0.01199937873583743,0.11881071979974057,0.026556037785684966,0.12002826079698019,0.010791970119480111,0.13651220546228315,0.022954144286270614,0.15441115219310061,1.4595024570281945,99.18339982908309
38,2003-09-17,103.379997,0.00030707813036374477,0.11642197463163416,0.03688064222488329,0.09882122941310853,0.0130084913115052,0.13469906960388536,0.022592162495336437,0.15448615777200372,-0.19309229208162026,98.99188432898863
39,2003-09-18,104.599998,0.018163333513447743,0.1305182384641965,0.040024253759478885,0.10207918403293831,0.01584381442835643,0.13654351644333193,0.024813751033342733,0.15490962750093476,1.1801132089411803,100.1601006317348
40,2003-09-19,103.669998,0.012914863591682266,0.1362486558907457,0.02976220432817869,0.10441669916970735,0.016153038095429232,0.13615825804009435,0.026672485226052933,0.15149573507465047,-0.8891013554321425,99.26957581941585
41,2003-09-22,102.550003,-0.01739642682970184,0.14077981881860732,0.022504748108114186,0.11067880163235208,0.009856185254032741,0.1359950497465561,0.02322152084199951,0.15127325943102288,-1.0803463119580692,98.19712061815437
42,2003-09-23,102.940002,-0.0009249672143971505,0.13908740442989814,0.02252490059299511,0.11068585346182383,0.013930995588618812,0.133724876589513,0.02056367314593899,0.147726547007746,0.38030130530566364,98.57056554963779
43,2003-09-24,101.110001,-0.013289386655792462,0.1589816771011896,0.008227748086435466,0.1215949734747428,0.009266545663764475,0.1391625408296608,0.018822824363633087,0.15008424465013925,-1.7777355395816041,96.8182415742953
44,2003-09-25,100.279999,-0.031038386866615395,0.16143635970219836,0.00658392265587059,0.1231734071001615,0.004657898927023018,0.1391474821385205,0.016950344074110366,0.15054134529872515,-0.8208901115528522,96.02347020303256
45,2003-09-26,99.949997,-0.039217677165643026,0.16009669284236408,0.003399144953465721,0.12342847421738362,0.0004769030435041274,0.1369751798177254,0.016769454667045235,0.15061200976091463,-0.3290805776733241,95.70747561258645
46,2003-09-29,100.93,-0.018140642676902994,0.17115180021600707,0.006912940460876437,0.12625359333422492,0.005804009699803788,0.1366559031778215,0.017850038338005098,0.15113740122512354,0.9804932760528295,96.64588097564776
47,2003-09-30,99.949997,-0.056631115230060404,0.15126902825723193,-0.0027985178623101243,0.12714766592607407,-0.001977894626480481,0.13214231576660299,0.01831086854780813,0.15051928823727978,-0.970972951550586,95.70747561258645
48,2003-10-01,102.080002,-0.02008863657321912,0.195813816470687,0.006362191943553396,0.14097102518687507,0.002421459278889349,0.13883043447657636,0.020372780351624077,0.1531443070339634,2.1310705992317214,97.74706948663315
49,2003-10-02,102.449997,-0.03296926868709997,0.18465176007809486,0.010432083126771519,0.14061183471384625,0.004873842937453714,0.13847455901057343,0.021396726681692044,0.15297641526270764,0.3624559098264868,98.10135951666966
50,2003-10-03,103.389999,-0.004293295761399426,0.18811172745117774,0.013582003197593782,0.1425847521887292,0.010678949357998138,0.13689059587728036,0.01990052852636551,0.15084990405865628,0.9175227208645165,99.00146177971209
51,2003-10-06,103.860001,0.020150043475324828,0.1795207517971671,0.021259321474524705,0.13916951939259323,0.009386214827644734,0.13591958669097096,0.019271867626764385,0.15047064064506577,0.45459135752579094,99.45151386878686
52,2003-10-07,104.260002,0.020226480178827215,0.17953988749067576,0.02244542049751761,0.1393578636416467,0.00911305195204288,0.13579697258742618,0.022054202790813174,0.14809154454305803,0.38513479313369015,99.83453625099374
53,2003-10-08,104.0,0.04473730971083899,0.14707487194112304,0.020171899976449643,0.13981015253700152,0.009030916036749817,0.13582541465334963,0.01977462703730999,0.14690361709246902,-0.24937847210093622,99.58557040986196
54,2003-10-09,104.279999,0.06209046450262264,0.1336833489378962,0.02143607955394589,0.13983741460507643,0.01129993338643308,0.13522004716020822,0.01999742937637471,0.14691803452583532,0.2692298076923061,99.85368444956572
55,2003-10-10,104.57,0.07173161909001896,0.1278647976346623,0.019639534891436893,0.1391646867480857,0.015821633963728286,0.13159653529150697,0.01789426643317977,0.14471703072527545,0.2780983916196522,100.13137593999292
56,2003-10-13,104.900002,0.06124437078981968,0.12454403163265576,0.017747712527576658,0.13832256175946628,0.013956172209123945,0.13027673369020573,0.017100065800696392,0.14427266660066126,0.31557999426221617,100.44737053043903
57,2003-10-14,105.269997,0.08232268777137376,0.09914770130314782,0.012563650425716938,0.1336494033407947,0.018178404901415236,0.1273823701311174,0.01874788545380252,0.1435695305948672,0.3527121000436173,100.80166056047554
58,2003-10-15,104.989998,0.044620462444004506,0.05381829029377472,0.008279634667049719,0.13326556061784492,0.01508860316757345,0.12654634272387258,0.020041974847057144,0.14229755910988592,-0.26598176876551083,100.53354652077178
59,2003-10-16,105.410004,0.04521488580933493,0.054008034366829445,0.010136316878560907,0.13364436371664654,0.01595822143375177,0.12669836350161706,0.018302537138900767,0.14045421808670933,0.4000438213171531,100.93572476197913
60,2003-10-17,104.260002,0.013302143235161693,0.07762385615327336,0.007307903688481516,0.13668440857595385,0.01506300266649712,0.1278627659334867,0.01639099459263445,0.14150421484198022,-1.0909799415243393,99.83453625099372
61,2003-10-20,105.040001,0.017934052976342336,0.08272968050378725,0.006895889873988446,0.13631783633265088,0.012401605942907486,0.12389741396397143,0.017664538357367136,0.14172983147898416,0.7481287023186622,100.58142707151414
62,2003-10-21,104.860001,0.00910932942313771,0.08232863746409054,0.009470280795855933,0.134863891704355,0.012926326436304116,0.12365758026916207,0.01745204840366893,0.14177825609159292,-0.1713632885437688,100.40906743042014
63,2003-10-22,103.540001,-0.007036975683277272,0.10551819433890382,0.008136982457256425,0.1367922854075259,0.01079622299517293,0.12624174930237533,0.013903822619948963,0.1418762546450445,-1.2588212735187732,99.14509672906419
64,2003-10-23,103.349998,-0.014220880542054854,0.10419432451363675,0.00561039903131747,0.13675659840747756,0.010949843761959727,0.12618649604475582,0.013916553440492948,0.1418722884465353,-0.18350685548090828,98.96315867969318
65,2003-10-24,103.580002,-0.01510050385995911,0.10368327789027508,0.005804479354805613,0.13679574798945732,0.01092504410723929,0.12618148022963646,0.012965155178963775,0.14133751104793155,0.2225486254968212,99.18339982908307
66,2003-10-27,103.629997,-0.0193362621477146,0.10157112007878615,0.007922488655067372,0.13629874856415303,0.013405690665441998,0.12459358670810722,0.013763538541702815,0.1410318218610493,0.04826703903713092,99.23127271939693
67,2003-10-28,105.040001,-0.003472088632481601,0.12444081554593293,0.007406494636277262,0.1354556639347014,0.01698126621098113,0.12725232928630972,0.01688959191257723,0.14129186421644652,1.360613761283802,100.5814270715141
68,2003-10-29,105.18,0.0028702375163247307,0.12385803555691043,0.009134021129036714,0.13528352230651997,0.023007331676960015,0.11828569706324181,0.015246780534471373,0.1400713870835195,0.1332816057380004,100.71548361258921
69,2003-10-30,105.400002,-0.00015063500145155978,0.12258008001597001,0.004031660706927808,0.13119836661461548,0.02202795723320336,0.11794813328357633,0.013910004638120985,0.13911733515064548,0.20916714204219922,100.92614731125565
70,2003-10-31,105.300003,0.015756479483102437,0.1067983476032796,0.008255108985621578,0.12835140404019077,0.019008656656900148,0.11650775029171005,0.014021670622453922,0.13908840833056516,-0.09487570977465554,100.83039291264588
71,2003-11-03,105.989998,0.014292599909804462,0.10532649981506341,0.01745889878715722,0.12479846955937497,0.01998182344763572,0.11697392928786406,0.015165322297092427,0.1392580195162385,0.6552658882640339,101.49110008240504
72,2003-11-04,105.760002,0.013566764513865138,0.10566886369498274,0.014300858038610028,0.12487682194552098,0.01841287931580258,0.11706410736790623,0.01404077308650787,0.1391082259856585,-0.21699783407864714,101.27086659344363
73,2003-11-05,105.839996,0.03487702540986118,0.07444049883359691,0.02419245314580764,0.11139766307894503,0.01621010061612157,0.11589530690648339,0.014475026728785773,0.1390190776288079,0.07563729055148904,101.34746513305292
74,2003-11-06,106.400002,0.04616994083637021,0.07217835898771689,0.03134650826564601,0.10793513603927579,0.018965215460758314,0.11549646389312368,0.018305506372707846,0.13442969365897636,0.5291062180312167,101.88370087288892
75,2003-11-07,105.610001,0.03081050359283463,0.08910790882941137,0.02914720627429817,0.1103441666484873,0.016273175613881957,0.1167967028060238,0.0175911990383479,0.13492920100300707,-0.7424821289007122,101.12723260164506
76,2003-11-10,105.18,0.023567824450827658,0.09400735187599651,0.021825311030977592,0.10899214641484747,0.014369125745927027,0.11717682989772696,0.01677990960808064,0.13513080244447465,-0.40715935605377673,100.7154836125892
77,2003-11-11,105.150002,0.001661555615688476,0.06587757512746253,0.026837384918193555,0.10392500568230575,0.01201943352794173,0.11609576978404126,0.015435062051253381,0.13452674887323637,-0.028520631298734056,100.68675892084731
78,2003-11-12,106.330002,0.017262441982314768,0.08630846567137426,0.02158438064754801,0.09100453702470046,0.013973286295550717,0.11788825078907389,0.016642984499436016,0.1353269440345713,1.1222063505048618,101.81667212357458
79,2003-11-13,106.360001,0.014393290388487707,0.08619773417100715,0.019819180398790368,0.09079854456341037,0.015125631762780957,0.11744364771042706,0.014386401913969532,0.1332194270669944,0.028213109598174135,101.84539777287002
80,2003-11-14,105.459999,0.0024101900022658203,0.09823710949774989,0.01048960424017666,0.09186688098675651,0.012035803718885237,0.11892680913702967,0.01288837745244858,0.13388288214486435,-0.8461846479298152,100.98359765229293
81,2003-11-17,104.93,-0.015955896467645565,0.09428916064005927,0.005423585472833753,0.09254586772321588,0.013341453473679241,0.1174456562450053,0.012568017476011035,0.13406008390909155,-0.5025592689413827,100.47609522218086
82,2003-11-18,103.839996,-0.029083972522505573,0.10561468497520295,-0.0021359595285008973,0.09700295934981877,0.010154730484508372,0.11968455175649005,0.009082317068518116,0.13320386921358032,-1.03879157533594,99.43235800978633
83,2003-11-19,104.720001,-0.016887858445827304,0.11728366909723399,0.0036507304269188788,0.09982568394747435,0.011911315201684276,0.1207282680420317,0.009654005215902421,0.13359408140403367,0.847462474863736,100.27500993179143
84,2003-11-20,103.779999,-0.039578849094796226,0.11759496286942504,-0.0025432629334936133,0.1030337254297292,0.009446408310226155,0.12237537520057579,0.007918742330696428,0.13421883248491434,-0.8976336812678176,99.37490766874902
85,2003-11-21,104.209999,-0.021184512998177137,0.11829645879675403,-0.0018248377551005283,0.10344438813369496,0.008907348568168197,0.12204957190601297,0.006571164811736192,0.13280153045454668,0.41433802673287445,99.78665570025133
86,2003-11-24,105.589996,0.006175919779773548,0.13722302709886247,0.003469160694295545,0.11004259452252534,0.010608436610936117,0.1241302461785433,0.007659392527824235,0.13392413201500653,1.3242462462743188,101.10807674264458
87,2003-11-25,105.989998,0.012631044294116526,0.13817850235996318,0.0036068370924411436,0.11011300561888188,0.008085243759079055,0.12148986434321046,0.008678334280833264,0.1338528967668794,0.37882566071885115,101.49110008240503
88,2003-11-26,106.370003,0.0005970815060864417,0.1270503969958377,0.006909920334908657,0.11017530938062894,0.007594777500979202,0.12122811433678815,0.010504738591622223,0.1329920454158188,0.3585291132848223,101.85497522359348
89,2003-11-28,106.449997,0.0013426458423343906,0.12709756914358503,0.005195100409790189,0.10966527555246751,0.007665708644175562,0.12122940881555908,0.009264553759823033,0.1322710891324733,0.07520353271024405,101.93157376320278
90,2003-12-01,107.599998,0.03189014728341012,0.12742346374084743,0.016685605589592804,0.10827753152179106,0.011996754639037172,0.12234377858994816,0.009293850253016994,0.1323067172500283,1.0803203686327922,103.03276131663462
91,2003-12-02,107.330002,0.035899815309647226,0.1240995935756946,0.011412172917268716,0.10700192805915179,0.009154031395628598,0.1215181468209346,0.008553257978117512,0.13233138904290395,-0.25092565522166765,102.77422568520788
92,2003-12-03,107.160004,0.04996004092906709,0.10524536021461213,0.011480944306808896,0.10697689833678914,0.010475612551332428,0.1206899724363851,0.00973142052308321,0.13138536561454273,-0.15838814574884452,102.61144349483735
93,2003-12-04,107.599998,0.043068330375181325,0.10131650746131887,0.020352499113071743,0.09951521892635694,0.014244740785164097,0.11875663185133961,0.007512171358674093,0.1281155498863337,0.41059535608078956,103.0327613166346
94,2003-12-05,106.849998,0.04627847455301497,0.09507760592540225,0.017623188764863,0.10201141475169814,0.011616793898090247,0.11976791039331787,0.006586864009373993,0.12857043332335125,-0.6970260352607061,102.31459614540964
95,2003-12-08,107.57,0.05037570930876015,0.09687050341243321,0.020000566634472555,0.10326074165371311,0.0129025229946391,0.12037531695732531,0.007592457306311861,0.12887912004063512,0.6738437187429724,103.00403662489272
96,2003-12-09,106.739998,0.017195775274416406,0.09332232628073299,0.015646506501672545,0.1065020279626611,0.011784497578369975,0.1213326985539419,0.008602106919495704,0.12735620018990162,-0.7715924514269723,102.20926525362998
97,2003-12-10,106.730003,0.011044812454458052,0.09220629998634672,0.008445804121421027,0.09967522565305821,0.00792614937884916,0.11790792443225949,0.00935905974916464,0.12702081414885147,-0.009363875011503264,102.19969450578145
98,2003-12-11,107.93,0.023112106152715896,0.10576164413424592,0.01365720988037238,0.1043399478977334,0.01139561550470456,0.11980012425088074,0.012202053408104882,0.12693334051856653,1.124329585187045,103.34875590708073
99,2003-12-12,108.139999,0.025004431909597946,0.10570869063013223,0.013580122713473359,0.1043258882512445,0.008805891710200598,0.1176159914608089,0.012324853069278517,0.12694429126727502,0.19456962846289283,103.54984119747016
100,2003-12-15,107.599998,4.130682219810145e-17,0.09663234960823273,0.011433445761892003,0.10559060706352984,0.009844277373756807,0.11653411842910097,0.012998657734593022,0.12623278021507167,-0.49935362030103514,103.03276131663462
101,2003-12-16,108.160004,0.012228816250402126,0.09873913437656659,0.01072424503080127,0.10501956707887641,0.014091571908979257,0.11440261865546118,0.011973878581506002,0.1251524215224963,0.5204516825362715,103.56899705647062
102,2003-12-17,108.5,0.019727395346666638,0.0984307885950755,0.013534487917742732,0.10489601927000003,0.013917672978176393,0.11433916836093176,0.013924334283397606,0.12388635004961905,0.3143454025759773,103.89456143721169
103,2003-12-18,109.720001,0.030972825389403505,0.1099351426874755,0.01905109910625252,0.10908106762661672,0.021621776126030095,0.10933791066345847,0.015444160894897287,0.124769301358594,1.1244248847926297,105.06277773995787
104,2003-12-19,108.900002,0.030168050090669578,0.11111336961618563,0.012289225182962786,0.11119767300267756,0.02181786672430441,0.10907004954018477,0.013237882825663717,0.12478800466496057,-0.7473559902720028,104.27758477697213
105,2003-12-22,109.660004,0.030547169455103117,0.11140924601689864,0.019912788588562054,0.10976626863458927,0.02452999743143013,0.10921823228203298,0.01250345023746713,0.123944791426007,0.6978897943454632,105.00532739892056
106,2003-12-23,109.730003,0.04385630948946883,0.09819979786662444,0.02240933484788627,0.10861963392432494,0.022117322939431947,0.10788042572504615,0.01396066631961787,0.1228667390160264,0.06383275346222295,105.07235519068131
107,2003-12-24,109.620003,0.04241280838646852,0.09904285510451367,0.022029555045014373,0.10873692116023101,0.024433469981603978,0.10548084800666316,0.011227787677561751,0.11978997935263912,-0.10024605576652856,104.96702429890165
108,2003-12-26,109.699997,0.025822222338163305,0.08707521241717826,0.016510469998988555,0.10471966763979063,0.019047425323268297,0.09730078914093128,0.010734442301078827,0.11966449371131388,0.07297390787337488,105.04362283851096
109,2003-12-29,111.160004,0.04372469073495722,0.10482067887462762,0.023357256162296523,0.11046318362424122,0.021588218280543463,0.10026541032979168,0.01323103060899859,0.12067228049827813,1.3309088786939594,106.44165774137049
110,2003-12-30,111.18,0.051957074363760875,0.09701225086692637,0.027949073882390357,0.10644798164015117,0.019219339061283522,0.09897120777261399,0.014949144209640833,0.1190195918106229,0.017988484419273476,106.46080498238891
111,2003-12-31,111.279999,0.04514374982209083,0.09702880419581113,0.03109079379404673,0.10452623762679748,0.01825718963344026,0.09872970903411667,0.0138217022305425,0.11837273795626596,0.08994333513221431,106.55655938099866
112,2004-01-02,111.230003,0.039448126005151234,0.0983858284421571,0.036378520760295,0.09803521473140565,0.01712128061589707,0.09862137183121315,0.013117166283969977,0.11824261214120285,-0.04492810967764438,106.50868553313124
113,2004-01-05,112.440002,0.03887363557815632,0.09750296028031898,0.03763826378091373,0.09956331831521456,0.020644497103916318,0.1003206647441986,0.01483770657033307,0.11904028769844005,1.087835087085276,107.66732438515396
114,2004-01-06,112.550003,0.05233435636005187,0.08120207458016833,0.04292696033457882,0.09366900568055136,0.02019184870054262,0.10028081105566858,0.01574589104348785,0.1186221108145594,0.09783084137617859,107.77265623448717
115,2004-01-07,112.93,0.0466447828538292,0.0786340521790828,0.04252255387256417,0.09359373040527018,0.020348858058731833,0.10032621990127052,0.018085246011230068,0.11654017175408724,0.33762504653154224,108.13652371524714
116,2004-01-08,113.379997,0.0519448060820106,0.07767979528560677,0.0376656302819653,0.08829613391349954,0.020567395488130434,0.10040619150925346,0.017261783848627192,0.11586226449103411,0.3984742761002247,108.56741994532142
117,2004-01-09,112.389999,0.039614976691323474,0.09702530567807464,0.031024199177416695,0.09387360675957647,0.01731551813492893,0.10238283006849921,0.01774696151817209,0.11507485878775008,-0.8731681303537187,107.61944383441158
118,2004-01-12,113.220001,0.050137247962293414,0.09932550264855369,0.03302385881772421,0.09507316713143663,0.01996688957631645,0.10287203981830302,0.017527746371944954,0.11485889417295196,0.7385016526247901,108.41421520567432
119,2004-01-13,112.559998,0.01986814381740629,0.09100871940640026,0.029532422153987162,0.09775970109920121,0.017363761281888688,0.10372748693901473,0.016660991357820232,0.11529864077006581,-0.5829385216133298,107.78222698233567
120,2004-01-14,113.5,0.03278455337091351,0.09727590770841121,0.02824720924489148,0.09608053563764837,0.02246640741724216,0.10165698070617697,0.018764705041869643,0.1150791836167597,0.8351119551370356,108.6823292453781
121,2004-01-15,113.779999,0.03526873051513689,0.09706757974271706,0.030880432195876627,0.09522765943745172,0.021146302556572683,0.10090262708185024,0.016773954249740087,0.11259642898369218,0.2466951541850282,108.95044328508186
122,2004-01-16,114.230003,0.04224814446980577,0.0961851513763912,0.03380788860720789,0.09479431043178381,0.022644416457008407,0.10083951930774601,0.017785371446656265,0.11245771497131421,0.39550360692126585,109.38134621803107
123,2004-01-20,114.199997,0.024655503205824984,0.08534352713100017,0.03150065472446162,0.09485009586031035,0.025926576918766694,0.09654708042707177,0.018361399956969813,0.1121639178131638,-0.026268054987266254,109.3526138658607
124,2004-01-21,115.099998,0.03556477808463354,0.09084179821295184,0.03935572817845168,0.09236397385879982,0.02848945847165735,0.09709946750825235,0.01971965111680854,0.11245757768284369,0.7880919646609197,110.21441302888424
125,2004-01-22,114.800003,0.026071263499767874,0.09367496507524409,0.0344210719362334,0.09260119448428905,0.027210819285352995,0.09751265560753122,0.01906793169629615,0.11258443507928476,-0.2606385796809496,109.92715174816206
126,2004-01-23,114.43,0.01463359741686732,0.09561001241896776,0.036811570996115595,0.08926378670867702,0.026229038748894085,0.09800811632596183,0.019817364707168047,0.11180539658059487,-0.3223022563858313,109.57285405769706
127,2004-01-26,115.870003,0.04840763264020939,0.09487309097244977,0.04347847257266714,0.09366526845250887,0.025962138347044098,0.09750714693119354,0.021471702279012617,0.11297232588936258,1.2584138774796694,110.95173405910967
128,2004-01-27,114.68,0.020339695113060035,0.11230749497613549,0.0320997218045056,0.09748141634877813,0.022878465842439005,0.10054057113882817,0.022942898759699515,0.10931011086331029,-1.027015594363967,109.81224244810538
129,2004-01-28,113.370003,0.011382716576422753,0.1251695349213602,0.024991850376262097,0.10505502167539488,0.019285986544867743,0.10395944617925826,0.020656971889035557,0.11071448400312776,-1.1423064178583964,108.55785015502644
130,2004-01-29,113.480003,-0.00027970969286305225,0.11790272608498088,0.028153972680603784,0.10321392730787166,0.019793709221247912,0.10386316633338755,0.019401182939074033,0.10990269446987715,0.09702742973376477,108.6631810468061
131,2004-01-30,113.480003,-0.004191051294685501,0.11709670709735397,0.02540714301418075,0.10281611655349779,0.018065694022491027,0.10330483506188201,0.019023758735063376,0.10989080532458022,0.0,108.6631810468061
132,2004-02-02,113.970001,-0.0036173580262190046,0.11747407054921065,0.02602630414957935,0.10302393555825744,0.019780396033661052,0.10327163134781307,0.01909663767473182,0.10992087194042707,0.43179237490855726,109.13238037689929
