formatted_date,high,low,open,close,volume,adjclose
1992-04-10,3262.97,3225.6,3225.6,3255.4,18650000,3255.4
1992-04-13,3270.57,3248.43,3255.4,3269.9,13220000,3269.9
1992-04-14,3322.23,3269.45,3269.9,3306.1,26050000,3306.1
1992-04-15,3354.2,3307.0,3307.0,3353.8,25460000,3353.8
1992-04-16,3366.5,3343.25,3353.8,3366.5,27840000,3366.5
1992-04-20,3365.61,3315.52,3365.6,3336.3,22290000,3336.3
1992-04-21,3350.63,3320.89,3336.3,3343.3,20080000,3343.3
1992-04-22,3352.86,3330.72,3343.3,3338.8,18160000,3338.8
1992-04-23,3352.86,3330.72,3338.8,3348.6,24810000,3348.6
1992-04-24,3361.81,3323.12,3348.6,3324.5,21220000,3324.5
1992-04-27,3324.02,3303.67,3324.0,3304.56,21610000,3304.56
1992-04-28,3317.08,3283.99,3304.5,3307.9,18860000,3307.9
1992-04-29,3338.77,3308.1,3308.1,3333.2,21280000,3333.2
1992-04-30,3361.14,3328.49,3333.2,3359.1,22960000,3359.1
1992-05-01,3362.03,3324.02,3359.1,3336.1,19380000,3336.1
1992-05-04,3387.52,3335.87,3336.1,3378.1,18680000,3378.1
1992-05-05,3378.13,3358.9,3378.1,3359.4,18080000,3359.4
1992-05-06,3383.72,3360.0,3360.0,3369.4,17940000,3369.4
1992-05-07,3374.78,3357.33,3369.4,3363.4,17570000,3363.4
1992-05-08,3375.67,3353.53,3363.4,3369.4,14560000,3369.4
1992-05-11,3397.81,3368.96,3369.4,3397.6,14110000,3397.6
1992-05-12,3440.67,3373.91,3397.6,3385.1,19030000,3385.1
1992-05-13,3396.79,3378.71,3385.1,3392.0,17720000,3392.0
1992-05-14,3393.58,3357.21,3392.0,3368.9,18270000,3368.9
1992-05-15,3368.9,3346.0,3368.9,3353.1,18430000,3353.1
1992-05-18,3381.64,3353.09,3353.1,3376.0,14960000,3376.0
1992-05-19,3440.19,3368.47,3376.0,3398.0,20950000,3398.0
1992-05-20,3404.34,3388.23,3398.0,3393.8,34230000,3393.8
1992-05-21,3394.09,3365.54,3393.8,3378.7,19190000,3378.7
1992-05-22,3392.62,3376.52,3378.7,3386.8,17690000,3386.8
1992-05-26,3386.8,3356.44,3386.8,3364.2,25940000,3364.2
1992-05-27,3380.33,3360.07,3364.2,3370.4,22390000,3370.4
1992-05-28,3398.43,3368.62,3370.4,3398.4,18350000,3398.4
1992-05-29,3420.21,3396.1,3398.4,3396.9,20770000,3396.9
1992-06-01,3413.47,3373.03,3396.9,3413.2,21280000,3413.2
1992-06-02,3420.47,3392.73,3413.2,3396.1,22350000,3396.1
1992-06-03,3422.28,3389.36,3396.1,3407.0,22690000,3407.0
1992-06-04,3410.1,3392.47,3407.0,3399.7,24370000,3399.7
1992-06-05,3403.1,3392.47,3399.7,3398.7,23760000,3398.7
1992-06-08,3404.13,3391.69,3398.7,3404.1,16280000,3404.1
1992-06-09,3405.43,3359.55,3404.1,3369.9,17510000,3369.9
1992-06-10,3370.95,3338.29,3369.9,3343.2,20880000,3343.2
1992-06-11,3352.55,3323.78,3343.2,3351.5,24850000,3351.5
1992-06-12,3381.58,3352.0,3352.0,3354.4,19820000,3354.4
1992-06-15,3363.19,3337.51,3354.4,3354.9,17220000,3354.9
1992-06-16,3367.2,3329.49,3354.9,3329.5,19190000,3329.5
1992-06-17,3329.75,3283.75,3329.5,3287.8,28140000,3287.8
1992-06-18,3290.43,3269.03,3287.8,3274.1,25690000,3274.1
1992-06-19,3299.53,3274.38,3274.4,3285.4,26660000,3285.4
1992-06-22,3285.89,3254.05,3285.4,3280.8,20420000,3280.8
1992-06-23,3296.85,3280.54,3280.8,3285.6,26320000,3285.6
1992-06-24,3302.74,3284.01,3285.6,3290.7,24360000,3290.7
1992-06-25,3304.08,3271.44,3290.7,3284.0,21160000,3284.0
1992-06-26,3290.97,3269.84,3284.0,3282.4,16650000,3282.4
1992-06-29,3319.86,3282.68,3282.7,3319.86,17130000,3319.86
1992-06-30,3331.63,3316.65,3319.9,3318.5,18630000,3318.5
1992-07-01,3354.1,3318.79,3318.8,3354.1,22780000,3354.1
1992-07-02,3373.89,3326.54,3354.1,3330.3,25900000,3330.3
1992-07-06,3340.29,3326.78,3330.3,3339.2,23870000,3339.2
1992-07-07,3352.71,3291.39,3339.2,3295.2,25200000,3295.2
1992-07-08,3303.27,3273.56,3295.2,3293.3,23540000,3293.3
1992-07-09,3336.5,3293.55,3293.6,3324.1,23090000,3324.1
1992-07-10,3339.75,3315.16,3324.1,3330.6,15400000,3330.6
1992-07-13,3344.07,3327.05,3330.6,3337.3,13650000,3337.3
1992-07-14,3358.93,3328.67,3337.3,3358.4,19130000,3358.4
1992-07-15,3363.25,3339.75,3358.4,3345.4,21110000,3345.4
1992-07-16,3364.33,3333.26,3345.4,3361.6,21500000,3361.6
1992-07-17,3361.1,3317.05,3361.1,3331.6,22830000,3331.6
1992-07-20,3331.1,3287.06,3331.1,3303.0,18060000,3303.0
1992-07-21,3322.73,3303.27,3303.3,3308.4,16810000,3308.4
1992-07-22,3307.9,3275.18,3307.9,3277.6,19750000,3277.6
1992-07-23,3291.39,3266.53,3277.6,3290.0,23000000,3290.0
1992-07-24,3297.3,3276.8,3290.0,3285.7,13420000,3285.7
1992-07-27,3299.49,3282.2,3285.7,3282.2,14760000,3282.2
1992-07-28,3335.15,3282.2,3282.2,3334.1,22000000,3334.1
1992-07-29,3385.13,3334.09,3334.1,3379.2,30410000,3379.2
1992-07-30,3395.94,3374.33,3379.2,3391.9,20060000,3391.9
1992-07-31,3402.96,3385.67,3391.9,3393.8,13500000,3393.8
1992-08-03,3399.99,3384.05,3393.8,3395.4,17280000,3395.4
1992-08-04,3396.75,3377.57,3395.4,3384.3,16430000,3384.3
1992-08-05,3384.32,3360.28,3384.3,3365.1,17830000,3365.1
1992-08-06,3365.68,3338.93,3365.1,3340.6,21950000,3340.6
1992-08-07,3369.73,3331.37,3340.6,3332.2,22310000,3332.2
1992-08-10,3337.58,3316.78,3332.2,3337.56,15580000,3337.56
1992-08-11,3342.18,3314.35,3337.6,3331.1,18000000,3331.1
1992-08-12,3342.18,3310.84,3331.1,3320.8,15480000,3320.8
1992-08-13,3337.04,3306.79,3320.8,3313.3,19900000,3313.3
1992-08-14,3331.91,3311.11,3313.3,3328.9,15400000,3328.9
1992-08-17,3338.93,3321.64,3328.9,3324.9,13860000,3324.9
1992-08-18,3332.45,3315.7,3324.9,3329.5,12930000,3329.5
1992-08-19,3335.69,3307.06,3329.5,3307.1,14420000,3307.1
1992-08-20,3315.43,3295.44,3307.1,3304.9,14690000,3304.9
1992-08-21,3324.08,3254.1,3304.9,3254.1,21610000,3254.1
1992-08-24,3254.1,3223.04,3254.1,3228.2,18360000,3228.2
1992-08-25,3235.19,3207.1,3228.2,3232.2,22460000,3232.2
1992-08-26,3250.05,3225.47,3232.2,3246.8,17870000,3246.8
1992-08-27,3273.02,3246.8,3246.8,3254.6,19790000,3254.6
1992-08-28,3269.77,3249.78,3254.6,3267.6,14430000,3267.6
1992-08-31,3274.1,3254.37,3267.6,3257.4,12800000,3257.4
1992-09-01,3266.26,3254.1,3257.4,3266.26,15460000,3266.26
1992-09-02,3292.47,3263.83,3266.3,3290.3,18670000,3290.3
1992-09-03,3313.54,3285.18,3290.3,3292.2,23480000,3292.2
1992-09-04,3296.52,3277.61,3292.2,3281.9,13210000,3281.9
1992-09-08,3282.74,3257.62,3281.9,3260.6,15630000,3260.6
1992-09-09,3273.02,3258.16,3260.6,3271.4,18870000,3271.4
1992-09-10,3312.73,3270.85,3271.4,3305.2,22820000,3305.2
1992-09-11,3317.32,3300.84,3305.2,3305.7,16780000,3305.7
1992-09-14,3376.49,3306.79,3306.8,3376.2,30720000,3376.2
1992-09-15,3375.41,3323.0,3375.4,3327.3,20210000,3327.3
1992-09-16,3333.89,3307.6,3327.3,3319.2,26850000,3319.2
1992-09-17,3328.67,3311.38,3319.2,3315.7,20170000,3315.7
1992-09-18,3327.32,3308.68,3315.7,3327.1,24980000,3327.1
1992-09-21,3327.84,3310.57,3327.1,3320.8,15850000,3320.8
1992-09-22,3321.1,3280.04,3320.8,3280.9,21070000,3280.9
1992-09-23,3287.6,3264.91,3280.9,3278.7,23860000,3278.7
1992-09-24,3294.9,3278.96,3279.0,3287.9,26240000,3287.9
1992-09-25,3289.77,3244.84,3287.9,3250.3,22110000,3250.3
1992-09-28,3276.26,3242.76,3250.3,3276.26,18020000,3276.26
1992-09-29,3280.04,3259.24,3276.3,3266.8,22280000,3266.8
1992-09-30,3276.8,3264.37,3266.8,3271.7,19290000,3271.7
1992-10-01,3280.85,3246.0,3271.7,3254.4,21020000,3254.4
1992-10-02,3259.24,3198.72,3254.4,3200.6,20670000,3200.6
1992-10-05,3200.61,3095.79,3200.6,3179.0,37360000,3179.0
1992-10-06,3191.97,3157.66,3179.0,3178.2,20220000,3178.2
1992-10-07,3187.91,3145.77,3178.2,3152.3,19530000,3152.3
1992-10-08,3178.19,3145.77,3152.3,3176.0,22490000,3176.0
1992-10-09,3176.3,3131.72,3176.0,3136.6,19310000,3136.6
1992-10-12,3174.68,3136.31,3136.6,3174.4,14260000,3174.4
1992-10-13,3211.96,3167.65,3174.4,3201.4,20360000,3201.4
1992-10-14,3217.09,3179.0,3201.4,3195.5,18730000,3195.5
1992-10-15,3198.45,3167.38,3195.5,3174.7,32240000,3174.7
1992-10-16,3180.35,3142.53,3174.7,3174.4,40880000,3174.4
1992-10-19,3197.64,3169.0,3174.4,3188.5,26190000,3188.5
1992-10-20,3213.04,3179.0,3188.5,3186.0,26500000,3186.0
1992-10-21,3199.8,3179.81,3186.0,3187.1,24690000,3187.1
1992-10-22,3202.5,3174.68,3187.1,3200.9,23070000,3200.9
1992-10-23,3215.2,3196.02,3200.9,3207.6,26490000,3207.6
1992-10-26,3244.92,3205.2,3207.6,3244.1,23440000,3244.1
1992-10-27,3251.4,3221.95,3244.1,3235.7,24860000,3235.7
1992-10-28,3251.4,3224.12,3235.7,3251.4,29930000,3251.4
1992-10-29,3254.91,3236.81,3251.4,3246.3,20070000,3246.3
1992-10-30,3230.6,3224.12,3230.6,3226.3,18450000,3226.3
1992-11-02,3262.21,3221.41,3226.3,3262.2,23860000,3262.2
1992-11-03,3266.8,3236.81,3262.2,3252.5,25520000,3252.5
1992-11-04,3268.15,3219.52,3252.5,3223.0,20330000,3223.0
1992-11-05,3245.19,3215.2,3223.0,3243.8,27030000,3243.8
1992-11-06,3250.05,3234.35,3243.8,3240.1,23660000,3240.1
1992-11-09,3259.78,3231.68,3240.1,3240.9,19980000,3240.9
1992-11-10,3252.48,3224.66,3240.9,3225.5,21540000,3225.5
1992-11-11,3245.73,3219.25,3225.5,3240.3,22660000,3240.3
1992-11-12,3250.05,3230.87,3240.3,3239.8,22880000,3239.8
1992-11-13,3240.6,3224.12,3239.8,3233.0,19110000,3233.0
1992-11-16,3233.03,3203.85,3233.0,3205.7,17400000,3205.7
1992-11-17,3211.96,3184.67,3205.7,3193.3,18600000,3193.3
1992-11-18,3214.93,3191.43,3193.3,3207.4,23240000,3207.4
1992-11-19,3216.82,3200.61,3207.4,3209.5,21590000,3209.5
1992-11-20,3231.14,3209.8,3209.8,3227.4,34640000,3227.4
1992-11-23,3234.11,3214.66,3227.4,3223.0,23660000,3223.0
1992-11-24,3265.99,3221.68,3223.0,3248.7,28070000,3248.7
1992-11-25,3269.23,3247.08,3248.7,3266.3,23070000,3266.3
1992-11-27,3296.25,3266.26,3266.3,3282.2,12440000,3282.2
1992-11-30,3308.41,3282.7,3282.7,3305.2,23060000,3305.2
1992-12-01,3307.87,3286.25,3305.2,3294.4,32070000,3294.4
1992-12-02,3297.06,3280.31,3294.4,3286.3,21220000,3286.3
1992-12-03,3291.66,3268.96,3286.3,3276.5,20720000,3276.5
1992-12-04,3298.95,3272.47,3276.5,3288.7,23710000,3288.7
1992-12-07,3307.6,3288.95,3289.0,3307.3,25690000,3307.3
1992-12-08,3323.54,3303.54,3307.3,3322.2,23040000,3322.2
1992-12-09,3335.69,3308.14,3322.2,3323.8,22660000,3323.8
1992-12-10,3323.81,3300.57,3323.8,3312.2,20230000,3312.2
1992-12-11,3311.92,3301.11,3311.9,3304.1,13550000,3304.1
1992-12-14,3317.05,3292.2,3304.1,3292.2,16700000,3292.2
1992-12-15,3295.44,3279.5,3292.2,3284.4,29640000,3284.4
1992-12-16,3295.71,3248.16,3284.4,3255.2,30870000,3255.2
1992-12-17,3271.93,3251.4,3255.2,3269.2,28370000,3269.2
1992-12-18,3313.54,3270.85,3270.9,3313.3,48430000,3313.3
1992-12-21,3318.4,3303.27,3313.3,3312.5,26680000,3312.5
1992-12-22,3328.94,3301.65,3312.5,3321.1,25970000,3321.1
1992-12-23,3332.72,3313.54,3321.1,3313.54,21980000,3313.54
1992-12-24,3328.13,3313.0,3313.5,3326.2,9930000,3326.2
1992-12-28,3333.26,3309.22,3326.2,3333.26,13930000,3333.26
1992-12-29,3352.71,3306.52,3333.3,3310.8,25400000,3310.8
1992-12-30,3328.67,3309.76,3310.8,3321.1,16000000,3321.1
1992-12-31,3327.86,3301.11,3321.1,3301.11,13860000,3301.11
1993-01-04,3319.21,3298.68,3301.1,3309.2,21400000,3309.2
1993-01-05,3320.83,3300.57,3309.2,3307.9,28060000,3307.9
1993-01-06,3312.19,3290.58,3307.9,3305.2,35790000,3305.2
1993-01-07,3313.27,3260.86,3305.2,3269.0,36820000,3269.0
1993-01-08,3269.0,3231.95,3269.0,3251.7,30690000,3251.7
1993-01-11,3262.75,3250.05,3251.7,3262.75,24500000,3262.75
1993-01-12,3268.69,3240.06,3262.8,3264.6,29660000,3264.6
1993-01-13,3269.5,3243.84,3264.6,3263.6,28950000,3263.6
1993-01-14,3279.23,3251.13,3263.6,3267.9,36150000,3267.9
1993-01-15,3285.17,3258.16,3267.9,3271.1,39270000,3271.1
1993-01-18,3275.72,3263.02,3271.1,3274.9,23030000,3274.9
1993-01-19,3283.28,3254.37,3274.9,3256.0,35680000,3256.0
1993-01-20,3264.1,3240.6,3256.0,3242.0,26680000,3242.0
1993-01-21,3257.62,3231.95,3242.0,3253.0,27040000,3253.0
1993-01-22,3267.34,3250.05,3253.0,3256.8,30760000,3256.8
1993-01-25,3294.9,3257.89,3257.9,3292.2,35840000,3292.2
1993-01-26,3320.02,3291.66,3292.2,3299.0,47430000,3299.0
1993-01-27,3301.65,3274.91,3299.0,3291.4,32270000,3291.4
1993-01-28,3308.41,3289.77,3291.4,3306.3,27930000,3306.3
1993-01-29,3315.16,3298.95,3306.3,3310.0,22060000,3310.0
1993-02-01,3332.45,3309.49,3310.0,3332.2,27910000,3332.2
1993-02-02,3334.88,3318.67,3332.2,3328.7,27290000,3328.7
1993-02-03,3379.46,3328.9,3328.9,3373.8,35290000,3373.8
1993-02-04,3423.77,3374.06,3374.1,3416.7,36250000,3416.7
1993-02-05,3443.22,3411.34,3416.7,3442.1,38720000,3442.1
1993-02-08,3456.73,3429.44,3442.1,3437.5,29460000,3437.5
1993-02-09,3437.54,3407.83,3437.5,3414.6,23530000,3414.6
1993-02-10,3424.58,3394.32,3414.6,3412.4,26770000,3412.4
1993-02-11,3442.68,3411.88,3412.4,3422.7,29250000,3422.7
1993-02-12,3425.66,3392.43,3422.7,3392.43,22870000,3392.43
1993-02-16,3392.2,3304.62,3392.2,3309.5,38580000,3309.5
1993-02-17,3317.59,3290.31,3309.5,3312.2,31700000,3312.2
1993-02-18,3348.66,3266.8,3312.2,3302.2,33650000,3302.2
1993-02-19,3322.18,3287.87,3302.2,3322.18,30520000,3322.18
1993-02-22,3345.96,3317.05,3322.2,3342.99,34140000,3342.99
1993-02-23,3353.52,3316.78,3343.0,3323.27,34930000,3323.27
1993-02-24,3356.77,3322.18,3323.3,3356.5,29410000,3356.5
1993-02-25,3365.14,3343.26,3356.5,3365.14,25250000,3365.14
1993-02-26,3378.11,3351.36,3365.1,3370.81,21990000,3370.81
1993-03-01,3383.78,3350.01,3370.8,3355.41,21770000,3355.41
1993-03-02,3400.8,3343.26,3355.4,3400.53,25310000,3400.53
1993-03-03,3413.77,3391.62,3400.5,3404.04,25160000,3404.04
1993-03-04,3409.45,3388.91,3404.0,3398.91,21250000,3398.91
1993-03-05,3433.22,3391.89,3398.9,3404.58,28020000,3404.58
1993-03-08,3471.04,3391.89,3404.6,3469.42,32460000,3469.42
1993-03-09,3482.12,3462.4,3469.4,3472.12,28120000,3472.12
1993-03-10,3478.34,3449.43,3472.1,3478.34,28730000,3478.34
1993-03-11,3479.69,3450.51,3478.3,3457.0,24220000,3457.0
1993-03-12,3456.73,3403.77,3456.7,3427.82,25650000,3427.82
1993-03-15,3442.41,3426.47,3427.8,3442.41,16910000,3442.41
1993-03-16,3449.43,3438.08,3442.4,3442.95,16730000,3442.95
1993-03-17,3444.84,3422.96,3443.0,3426.74,19970000,3426.74
1993-03-18,3477.53,3426.7,3426.7,3465.64,24480000,3465.64
1993-03-19,3477.26,3459.16,3465.6,3471.58,35360000,3471.58
1993-03-22,3470.8,3444.03,3470.8,3463.48,25670000,3463.48
1993-03-23,3469.69,3453.48,3463.5,3461.86,21810000,3461.86
1993-03-24,3450.5,3430.25,3450.5,3445.38,36020000,3445.38
1993-03-25,3472.67,3445.38,3445.4,3461.32,32190000,3461.32
1993-03-26,3471.31,3439.44,3461.3,3439.98,25300000,3439.98
1993-03-29,3478.34,3440.25,3440.3,3455.1,21850000,3455.1
1993-03-30,3458.62,3434.84,3455.1,3457.27,23450000,3457.27
1993-03-31,3470.77,3435.11,3457.3,3435.11,25670000,3435.11
1993-04-01,3452.67,3432.14,3435.1,3439.44,20660000,3439.44
1993-04-02,3439.44,3365.41,3439.4,3370.81,53740000,3370.81
1993-04-05,3381.35,3364.87,3370.8,3379.19,35090000,3379.19
1993-04-06,3391.62,3363.79,3379.2,3377.57,34650000,3377.57
1993-04-07,3397.83,3372.98,3377.6,3397.02,33620000,3397.02
1993-04-08,3408.1,3378.65,3397.0,3396.48,35880000,3396.48
1993-04-12,3434.84,3395.67,3396.5,3428.09,24990000,3428.09
1993-04-13,3450.78,3428.36,3428.4,3444.03,30070000,3444.03
1993-04-14,3461.86,3441.6,3444.0,3455.64,24620000,3455.64
1993-04-15,3466.18,3437.54,3455.6,3455.92,27510000,3455.92
1993-04-16,3478.61,3456.46,3456.5,3478.61,31770000,3478.61
1993-04-19,3481.58,3457.81,3478.6,3466.99,25050000,3466.99
1993-04-20,3468.61,3420.25,3467.0,3443.49,32410000,3443.49
1993-04-21,3453.48,3426.74,3443.5,3439.44,27720000,3439.44
1993-04-22,3471.04,3423.77,3439.4,3429.17,34030000,3429.17
1993-04-23,3428.63,3403.5,3428.6,3413.77,27600000,3413.77
1993-04-26,3425.66,3387.02,3413.8,3398.37,27070000,3398.37
1993-04-27,3416.74,3383.24,3398.4,3415.93,29780000,3415.93
1993-04-28,3424.58,3395.4,3415.9,3413.5,39030000,3413.5
1993-04-29,3427.01,3392.43,3413.5,3425.12,27410000,3425.12
1993-04-30,3446.19,3422.41,3425.1,3427.55,23290000,3427.55
1993-05-03,3459.43,3439.4,3439.4,3446.46,22190000,3446.46
1993-05-04,3459.43,3439.44,3446.5,3446.19,22790000,3446.19
1993-05-05,3457.4,3439.41,3446.2,3449.1,25640000,3449.1
1993-05-06,3454.35,3439.13,3449.1,3441.9,24460000,3441.9
1993-05-07,3447.99,3427.23,3441.9,3437.19,25390000,3437.19
1993-05-10,3467.92,3435.26,3437.2,3443.28,26170000,3443.28
1993-05-11,3468.75,3435.26,3443.3,3468.75,21360000,3468.75
1993-05-12,3483.14,3458.23,3468.8,3482.31,26630000,3482.31
1993-05-13,3482.03,3447.71,3482.0,3447.99,27250000,3447.99
1993-05-14,3457.12,3437.47,3448.0,3443.01,18370000,3443.01
1993-05-17,3451.3,3428.9,3437.5,3449.93,17680000,3449.93
1993-05-18,3454.63,3422.52,3449.9,3444.39,22040000,3444.39
1993-05-19,3503.35,3415.33,3444.4,3500.03,36140000,3500.03
1993-05-20,3523.28,3494.77,3500.0,3523.28,26620000,3523.28
1993-05-21,3524.11,3476.22,3523.3,3492.83,25660000,3492.83
1993-05-24,3513.59,3485.63,3492.8,3507.78,17840000,3507.78
1993-05-25,3519.12,3501.69,3507.8,3516.63,19740000,3516.63
1993-05-26,3548.19,3513.86,3516.6,3540.16,24440000,3540.16
1993-05-27,3565.07,3540.99,3541.0,3554.83,24550000,3554.83
1993-05-28,3554.83,3510.27,3554.8,3527.43,17700000,3527.43
1993-06-01,3569.78,3527.4,3527.4,3552.34,18550000,3552.34
1993-06-02,3562.3,3543.76,3552.3,3553.45,19610000,3553.45
1993-06-03,3553.72,3531.58,3553.5,3544.87,19830000,3544.87
1993-06-04,3545.97,3530.2,3544.9,3545.14,17300000,3545.14
1993-06-07,3550.12,3527.7,3545.1,3532.13,18010000,3532.13
1993-06-08,3533.24,3506.11,3532.1,3510.54,18590000,3510.54
1993-06-09,3530.75,3505.28,3510.5,3511.93,19110000,3511.93
1993-06-10,3516.91,3483.97,3511.9,3491.72,22010000,3491.72
1993-06-11,3514.97,3492.0,3492.0,3505.01,20440000,3505.01
1993-06-14,3519.12,3504.45,3505.0,3514.69,18850000,3514.69
1993-06-15,3514.14,3491.72,3514.1,3492.0,22690000,3492.0
1993-06-16,3512.76,3475.94,3492.0,3511.65,24410000,3511.65
1993-06-17,3525.21,3506.39,3511.7,3521.89,19950000,3521.89
1993-06-18,3528.3,3494.5,3528.3,3494.77,28860000,3494.77
1993-06-21,3511.93,3491.72,3494.8,3510.82,20250000,3510.82
1993-06-22,3511.37,3489.51,3510.8,3497.53,22830000,3497.53
1993-06-23,3497.81,3466.81,3497.5,3466.81,26330000,3466.81
1993-06-24,3493.11,3462.66,3466.8,3490.61,22990000,3490.61
1993-06-25,3501.13,3485.63,3490.6,3490.89,16030000,3490.89
1993-06-28,3531.58,3491.17,3491.2,3530.2,19180000,3530.2
1993-06-29,3530.47,3505.84,3530.2,3518.85,21210000,3518.85
1993-06-30,3525.77,3512.76,3518.9,3516.08,24110000,3516.08
1993-07-01,3523.0,3503.62,3516.1,3510.54,22680000,3510.54
1993-07-02,3511.1,3480.93,3510.5,3483.97,19160000,3483.97
1993-07-06,3492.83,3449.93,3484.0,3449.93,19400000,3449.93
1993-07-07,3476.5,3449.9,3449.9,3475.67,23220000,3475.67
1993-07-08,3517.19,3475.39,3475.7,3514.42,31020000,3514.42
1993-07-09,3527.98,3507.22,3514.4,3521.06,23630000,3521.06
1993-07-12,3526.04,3514.97,3521.1,3524.38,17440000,3524.38
1993-07-13,3533.34,3509.85,3524.4,3515.44,22810000,3515.44
